smiles,activation_energy,reaction_energy,activation_energy_evidential_total_uncal_var,reaction_energy_evidential_total_uncal_var
CSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=CC(OC24CCC=CC4C)C13,89.09939333454504,-2.4343621539953277,3.0433282953390517,2.6203038687141422
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25NC42C=C5C)C3C1,88.81232502161632,-4.892224669475388,1.8507415645672154,2.1516722148379657
NC1=CC2SC1C13OC21C1CC(OC=CCC24SC2(N)C2OC4C=C2S)C3C1,94.10242737505693,1.4232523881403338,3.094554752442491,3.0433775604620226
CCNc1cccc(N2C3CC(OCC)C2C24OC32C2C=CC4C2)c1,86.81585335921352,-7.005945398648839,2.454023727670574,2.4928363243805336
CC=C1OC(CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1C=CC3(C)S1,86.71361139802336,-10.01613033992819,0.8965286805041615,0.954518382711413
CCCc1cccc(OC2CC3CC2C24OC32C2C=CC4C2)c1CBr,86.22664424537368,-5.204139354755913,2.044094051177126,1.1098104841368297
CCN1C2C=CC1C13OC21C1CC(Oc2ccccc2CCO)C3C1,86.63173696879375,-5.876347092057745,2.420851108010538,1.5142123300110697
CC1=CC12SCC1CC(OC3CC4CC3C35OC43C3C=CC5N3)C2(O)C1C,85.18408184605846,-11.818229484816838,1.492233924885113,2.105339096933733
CCCCc1cccc(OC2CC3CC2C24OC32C2C=CC4N2)c1,85.5402010152217,-7.371907314873274,1.5179666030926455,1.0029351992231028
OCCc1cccc(OC2CC3CC2C24OC32C2C=CC4C2)c1CBr,86.32541832564858,-5.33043086265395,2.580584730470946,1.4334810622727048
Cc1ccc(SC2=CC3CC2C24C(=O)C32C2CC4CC2O)cc1,88.15193792293353,-3.4759399147797723,3.014511581671286,1.749772113185779
CC12OC1(C1CC(OC3CC4CC3C35OC43C3C=CC5N3)C=CC=N1)N1C=CCOC2C=C1,84.84936171927896,-11.89930208229564,1.8130738338568335,2.363583972650673
CC12C=CC=C(OC3CC4CC3C35OC43C3C=C(O)C5N3)C(OC3CC(O)CCCCC=CC3S1)C2(C)O,96.53158326406519,0.8667825024332698,3.9103462816856336,4.051931045028389
OC1CC(CBr)C2CC(C1)C21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,86.58166641867771,-8.015253763502484,1.5998782103188205,0.7098229582476137
CCOc1cccc(C2C3CC(O)C2C24OC32C2C=CC4C2)c1,85.1054454098811,-7.5265256331576165,2.5905239008880017,2.119394285323054
C(=COC1CC2CC1C13OC21C1C=CC3N1)CC1NC2CC34CC=CCC3(N4)C1S2,86.6754118052752,-7.17141707439246,1.2362035210380782,1.0066340742904316
C1=CCC23CC4SC(OC5CC6CC5C57OC65C5C=CC7N5)=C(CC1)C4C2O3,87.87134063648304,-4.748653133755962,1.4888783733031232,0.7302432959659129
C=C(N)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,83.36288089689897,-13.892860832022974,1.374481642842511,2.0428502324301974
CCCOCc1ccccc1N1C2CC(O)C1C13OC21C1C=CC3C1,86.77237029494857,-5.494934335292214,2.676618863758449,2.0212938651549734
C=C1C2CC(Oc3ccc(NCC)cc3)C1C13OC21C1C=CC3C1,86.86938334051112,-5.722177584673105,2.07084635265619,1.3125254026547495
CC1C2CSC3(C=CC=CC3)C1(O)C(OC1CC3CC1C14OC31C1C=CC4N1)C2,85.36520142821551,-11.969885543405432,1.6549043744826122,2.051025930256884
C=CC12C=CC(O1)C1(C=C)OC21C1C=C(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,85.11066486548079,-9.683620191206453,1.4678892858328254,1.0122399527241868
CCC1C2CC(OC=CCC34SC3(N)C3OC4C=C3S)C1C13OC21C1C=CC3S1,87.61223359443304,-9.144267484467916,2.6768708985991907,2.8996815438931094
CCCCc1ccccc1OC1CC2CC1C13OC21C1C=CC3N1C,86.29166641554255,-6.269212339200287,1.6294193965741215,1.1047417228678285
CC12SC1(CC=COC1CC3CC1C14OC31C1C=CC4N1)C1C=C(S)C2O1,87.11763449537375,-8.593710130106105,1.7657992654940244,1.343598429931106
CC=C1C2CC(Oc3ccccc3-c3ccc(NC)cc3)C1C13OC21C1C=CC3C1,86.48500513920196,-5.827600732706523,2.3085032814406077,1.3913746129522693
CC1OC2CC=CCCC3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC(C2)C31,86.65874746094386,-6.538394354033569,1.8050947356268807,1.2227231981317104
CC1OC2CC=CCC3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC(C2)C31,86.64046444154364,-6.772401016648493,1.6674681324539051,1.2117646646373572
C=C1OC(CC=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3S1,87.07691963733757,-7.1028885529843,1.418976698926599,1.0538016033340156
CC12SC1(CC=COC1CC3CC1C14OC31C1C=CC4N1)C1CC(F)C2S1,87.39696634236108,-6.139314719235381,0.6285467314537527,0.46395448773020576
C=C1CC(=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3(C)S1,88.5131269323034,-6.4773242831470945,1.0047368761579492,0.6358461253322147
C=CC(=C)C12C=CC3(CO1)OC32C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC(C)=N1,83.63391133977261,-12.684114480814705,1.5152956119709415,2.0882620716340057
C=C1C2CC(OCC=CCC(C)c3ccccc3CCC3CC4SC3C35CC43C3C4=CC5C3=CC4)C1C13OC21C1C=CC3C1,87.65355646591429,-6.020403537512744,1.8016424729657956,1.002979624155877
NCCC1CC23CC(CC=COC2=C(OC2CC4CC2C25OC42C2C=CC5N2)S3)O1,85.72374181345714,-6.912018382868631,2.8324489672695563,1.9006624390023603
C=CN1C2C=CC1C13OC21C1CC(OC2=C4CCC=CCC5OC(C)C4C5S2)C3C1,86.50302144092174,-6.921273154566311,2.088118412237236,1.4302136417483737
SC1C(OC2CC3CC2C24OC32C2C=CC4N2)=C2CCC=CCC3CC1C2CCO3,87.40922617116799,-6.143540438186591,2.7547448029799853,1.637588997422867
CCCN1C2C=CC1C13OC21C1CC(Oc2ccccc2)C3C1,86.68461595321844,-5.695962286790918,1.7952210827888848,1.116639518991164
OC1CC(CBr)C2CC3(CC=C(OC4CC5CC4C46OC54C4C=CC6N4)CN23)C1,86.90808605979284,-7.476928526614763,1.817078614138154,1.0341395849200197
OC1CC(CBr)C2CC3(C=C(OC4CC5CC4C46OC54C4C=CC6N4)CN23)C1,87.68002213393206,-7.133404461432413,1.8043062212118457,1.0395270550081008
CC1COCC2C3CC14C(Br)=C(OC1CC5CC1C16OC51C1C=CC6N1)C=NC234,86.78340491237222,-5.144956660318002,1.2024609445043097,0.582595598204076
C=CC(=C)C12C=CC3(CO1)OC32C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,83.6921933778146,-12.57488371377986,1.481050078206863,1.9473505960857551
CC12C=CC(S1)C13COC(CC=CC=COC4CC5CC4C46OC54C4C=CC6N4)C21O3,86.78511873878989,-9.306509661372631,0.7876342257359283,0.7953696846180236
CCC1C2CC(OC=CCC34SC3(NC)C3OC4C=C3S)C1C13OC21C1C=CC3S1,87.6203666467877,-9.131271903554598,2.8149245300537586,3.030140866148855
CCOC1CC2N(c3cccc(CC)c3)C1C13OC21C1C=CC3C1,86.88613567228664,-6.6933090060452045,2.268938726743727,2.1911744327724634
CNCSC1=CC2OC1C1(C)SC21C=COC1CC2CC1C13OC21C1C=CC3N1,87.4042037229459,-9.365355612938618,2.1442733264866547,1.832636144793284
C=NC12C=CCC1C1SC2C(Br)N1CC=COC1CC2CC1C13OC21C1C=C(C)C3N1,86.70817932140777,-5.769173958667508,2.010973887914588,1.8982414504047327
FC1=CC2SC1C1CC(CC=COC3CC4CC3C35OC43C3C=CC5N3)C2S1,85.58005611285617,-8.901691389248253,0.8374773278437715,0.9152959619729728
CC1CC(O)CC2CC1=CC21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,86.13126328423996,-9.514636691400103,1.8959069964948867,1.343219481990488
CC12CC(CC=N1)C13OC21CC=CC3C=CC=COC1CC2CC1C13OC21C1C=CC3N1,85.45758741798514,-8.696753448915057,0.9610252923675944,0.6625152613151783
CCOc1ccccc1N1C2CC(OCC)C1C13OC21C1C=CC3C1,87.18661389625174,-6.950212028796626,2.852341187141974,2.6370596495382017
CC1C2CC=CCCC3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC1C3CO2,86.28172897766798,-7.016306842120812,1.9591295823975088,1.3894042617776918
CC1=CCC2(C=C1)SCC1CC(OC3CC4CC3C35OC43C3C=CC5N3)C2(O)C1C,85.22184021575676,-12.122070692394395,1.6695556039621806,2.166587539471948
OC1CC2CCC23CC=C(OC2CC4CC2C25OC42C2C=CC5N2)C(=N3)C1CBr,86.66624017043763,-5.962775786960231,2.3893372295342488,1.155136094445247
COC1CC(Br)CC2CC1CC21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,87.35831799527868,-9.208658109465865,1.392487514867753,1.1261240122238831
CC1=C2C3(CO3)CC2(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C2OC12,85.2347481942437,-5.942059904268021,1.9002025941508691,1.078719428840209
CNC1=CC2SC1C13OC21C1CC(OC=CCC24SC2(N)C2OC4C=C2S)C3C1,94.14200666236277,1.011946293148305,3.2449545874096657,3.3546528081796163
OC1=CC2NC1C13OC21C1CC(OC2=CCC4(Cl)SC5=CC=CCCCCCCC5OC25OC45O)C3C1,99.47337935198395,5.346300380599722,4.122094617694529,4.561001083030192
CCSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=CC(C12)C12OC31C1CC2C1C,87.97490498099376,-5.615746901966888,2.8889843981369268,3.1438137077485955
CCOc1cccc(N2C3CC(OCC)C2C24OC32C2C=CC4C2)c1,87.16420814157625,-6.913463413880635,2.7667655405202822,2.5596341470659567
CC=C1OC(=CCC=CC=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3(C)S1,88.15042101204851,-7.0138171000229494,1.6922911462534103,1.2562352477235024
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25CC=CC42N5)C3C1,88.09133018754167,-6.30787257605162,1.562892993634705,1.7625064661228151
C=C1CC2CC3=C(SC=CCOC4C(O)C5CC4C46OC54C4C=CC6N4)C32CN1,83.70809807271934,-13.662026556655878,5.118598459575878,6.1133903672286465
COC1C2CC(OC3CC4CSC5(C=CC=CC5)C3(O)O4)C1C13OC21C1C=CC3N1,87.14852966073727,-10.697025504537084,2.475645319942487,2.494303519805001
CC1CC(O)CC2CC13C(Br)=C(OC1CC4CC1C15OC41C1C=CC5N1)C=NC23,86.7804794676211,-9.039146596836337,1.8315611904199613,1.299949549885298
COC12C(OC3CC4CC3C35OC43C3C=CC5N3)CC(CSC13C=CC=CC3)C2C,85.20929383076427,-11.889797851478436,1.7333176886386354,2.106844990360372
CC12OC13OC1CC(O)CCCCC=CC=C1SC2CC=C3OC1CC2CC1C13OC21C1C=C(O)C3N1,99.30832005004523,4.266808335773831,3.839205474612754,3.9234598692213076
CC1C(O)CC(CBr)C2CC13C=C(OC1CC4CC1C15OC41C1C=CC5N1)CN23,87.1404864327254,-7.833837178076079,1.8615389652240992,1.2844475366534454
C=C1C(=CC=COC2CC3CC2C24OC32C2C=CC4N2)COC2C1SC(C1CC3CC(O)C1O3)C2C,86.38538902459709,-10.248740462504667,2.72041774295667,2.314170124390529
C=C(OCC)N1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)CC,86.97008506220372,-4.864860135519896,3.408280600518083,2.7696696165193977
CC=CCC12SC1(CC=COC1CC3CC1C14OC31C1C=CC4N1)C1OC2C1S,86.0999783289881,-11.303727324449152,1.9411715494416057,2.533495090328131
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25CC=CCC42N5)C3C1,88.68015134839177,-5.208989529688818,1.8025974238989875,1.9743984981564253
C=CCC(=C)C12C=CC(O1)C1(C)OC21C1C=C(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,84.88202636908849,-9.808288329067516,1.5300810723883842,1.1267490600315426
CC1CC(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1(C)CON3C1,87.17437280381081,-6.278855038686423,1.256189136050125,0.6007757679950743
CCC1C2SC3C(SC13C=COC1CC3CC1C14OC31C1(C3(C)C=C(C)C3)C=CC4N1)C2F,84.7455985764145,-11.139772877389273,1.1981097106527159,2.2004808042057107
C=CCCCCc1ccccc1OC1CC2CC1C13OC21C1C=CC3N1,85.30684279150083,-7.54587029887535,1.904007004174673,1.2738354597986756
CC1C=CCC23SC12C1OC3C=C1SC=CC=COC1CC2CC1C13OC21C1NC3C=C1O,93.82960310883048,-3.2771457807962685,3.543172915758987,2.832278996976383
CC1OC(=CCC=CC=CCC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1C=CC3(C)S1,86.65521896237397,-10.314736677515954,1.2615120865175413,1.359474108739164
CCSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=C(C12)C12OC31C1=CCC2(C)C1,92.6234065653752,0.4782077635704962,3.2735896342601336,3.615331083274609
CCC12SC1CC1C=C(SC=CC=COC3C(N)C4CC3C35OC43C3NC5C=C3O)C2O1,90.36208149095197,-6.6417727993486615,4.5190821632322695,5.974632164016711
C=C(OCC)C1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)CC,85.51561881120968,-6.385203286737594,2.9667605400936736,2.3229428978728635
C=C(CCl)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)CC=N1,83.56999939113304,-13.436346332989313,1.2764274783658038,1.8054401344736561
CN1C2C=CC1C13OC21C1CC(OCC=COC2=CC4CC2C2(C)C5CC=CC452)C3C1,86.41227662822915,-8.446769010513052,2.3183188852653984,1.6918869664186218
CC1=CC2NC1C13OC21C1CC3CC1OC=CCN1C(Br)C2SC1C13CC=CCC21N3,88.60926616518975,-5.293938172320621,1.7255640167804813,1.8630111951447361
COC1CC(Br)CC2C=C1CC21C=CC(OC2CC3CC2C24OC32C2C=CC4N2)=CC1,86.28433461836838,-9.247977284768982,1.374889731257099,1.3484196468775735
CC12OC13OC1CC=CCCCCCC(O)C1SC2(Cl)C=C3OC1CC2CC1C13OC21C1C=C(O)C3N1,100.04397884584796,3.728330621713703,3.9714926938486315,4.338748796993498
C=C(C=N)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)CCC=N1,83.82229496050579,-12.359786375697846,1.5219813856629116,1.6858060131351635
CC=C1OC(CC=COC2CC3CC2C24OC32C2C=CC4N2)C23CC4C=CC(S4)C12O3,86.23248448086387,-10.112972202007777,0.9822196494405944,1.1565816714752515
CC12C=CC(S1)C13OC21C(O)C3=CCCC=COC1CC2CC1C13OC21C1C=CC3N1,87.2834713565007,-11.0365129655651,1.0152021656285797,1.0918030466485646
C=C(C=CCC12SC1(N)C1OC2C=C1S)CC=COC1CC2CC1C13OC21C1C=C(O)C3S1,96.15888975860327,-0.93741694142186,3.8771431654877233,3.910332840866615
CC1OCCOCCC2N=CC21C12CCC3(C)CC3CC1=CC=CC=C2OC1CC2CC1C13OC21C1C=CC3N1,86.73711965925393,-3.805567005729238,3.0106030296456083,0.9142642013803783
CC=C1CC(CC=COC2CC3CC2C24OC32C2C=CC4N2)C23CC4C=CC(S4)C12O3,86.74486145220133,-9.23057710709089,0.7666938968832255,0.6878886055506257
