smiles,activation_energy,reaction_energy
CCCc1cccc(OC2CC3CC2C24OC32C2C=CC4N2)c1,86.1128714105226,-7.036294086539133
C=C(CCl)C12C=CC(O1)C1(C)OC21C1C=C(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,86.61346458769327,-6.629358168186921
C=C1NC(=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3(C)S1,86.1279145784569,-4.041961363326598
CCCc1ccccc1OC1CC2CC1C13OC21C1C=CC3N1C,85.74244161607943,-6.824157509691603
OC1CC2CC1C(Br)C21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,87.02517237340572,-6.942980849259487
CNCOc1ccccc1OC1CC2CC1C13OC21C1C=CC3C1,85.1777374210402,-7.700801835634054
C=CCCc1ccccc1OC1CC2CC1C13OC21C1C=CC3C1,87.44702031746789,-5.506918798576095
CSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=CC(C12)C12OC31C1(C)CC=C2C1,92.69730385683891,1.2905434127084268
CC12C=CN(C1)C13OC21NCC3C=CC=COC1CC2CC1C13OC21C1C=CC3N1,85.94686438326559,-7.78173499048756
COCc1cccc(N2C3CC(O)C2C24OC32C2C=CC4C2)c1,88.64960077127901,-4.75029588817995
OC1=CC2NC1C13OC21C1CC3CC1OC=CC=CSC1=CC2OC1C13CC=CCC21S3,94.46530377730365,-1.9949014408241976
C=C1C2CC(OCC=CCc3ccccc3CCC3CC4SC3C35CC43C3C4=CC5C3=CC4C)C1C13OC21C1C=CC3C1,10000.0,10000.0
CCOc1cccc(N2C3CC(O)C2C24OC32C2C=CC4C2)c1,88.95828152798975,-4.677414551061429
CCOC1CC2N(c3ccccc3C)C1C13OC21C1C=CC3C1,87.13496007423896,-8.619636341608226
BrC1C2SC(N1CC=COC1CC3CC1C14OC31C1C=CC4N1)C13CC=CCC21N3,87.19462946594393,-5.949590621282495
C=C1C=CC23C=CC(C2C1C1CC2CC1C14OC21C1OC4C(O)=C1SC)C12OC31C1(C)CC(=C)C12,95.99536618164666,3.40216202490279
CN1CC(C=CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1(C)C=CN3C1,84.8638166634513,-7.500459924136168
C1=CCC2CC3SC(OC4CC5CC4C46OC54C4C=CC6N4)=C(C1)C3CO2,87.23774719864477,-5.915493310136163
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25C=CC42N5)C3C1,85.18168226969071,-4.767267879382199
OC1CC(CBr)C2CC13CC=C(OC1CC4CC1C15OC41C1C=CC5N1)CN23,86.43995064065334,-7.918973096296282
CC1CC23OC24C1CC(=CC=COC1CC2CC1C15OC21C1C=CC5N1)C3(C)C=CN4C,83.14088688975438,-8.899690748727629
CCOCc1cccc(N2C3CC(O)C2C24OC32C2C=CC4C2)c1,88.70082393107309,-4.760242177030801
CSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=CC(OC24CCC=CC4C)C13,92.47472055985,-0.1996065015266591
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25NC42C=C5C)C3C1,86.62454790385688,-4.958058949300723
NC1=CC2SC1C13OC21C1CC(OC=CCC24SC2(N)C2OC4C=C2S)C3C1,91.29189480179365,1.4290130644882042
CCNc1cccc(N2C3CC(OCC)C2C24OC32C2C=CC4C2)c1,82.09616847626793,-9.105923184822707
CC=C1OC(CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1C=CC3(C)S1,84.35363049707843,-6.609930057548978
CCCc1cccc(OC2CC3CC2C24OC32C2C=CC4C2)c1CBr,86.84523508360174,-5.676207034642289
CCN1C2C=CC1C13OC21C1CC(Oc2ccccc2CCO)C3C1,84.25481225889732,-5.940366294894351
CC1=CC12SCC1CC(OC3CC4CC3C35OC43C3C=CC5N3)C2(O)C1C,85.8067582602589,-9.881419957768678
CCCCc1cccc(OC2CC3CC2C24OC32C2C=CC4N2)c1,86.15301177154943,-7.088065418700659
OCCc1cccc(OC2CC3CC2C24OC32C2C=CC4C2)c1CBr,88.13632443147155,-5.2375602374501
Cc1ccc(SC2=CC3CC2C24C(=O)C32C2CC4CC2O)cc1,89.36127413821147,-2.385664824290775
CC12OC1(C1CC(OC3CC4CC3C35OC43C3C=CC5N3)C=CC=N1)N1C=CCOC2C=C1,86.16067198421044,-8.654960527054019
CC12C=CC=C(OC3CC4CC3C35OC43C3C=C(O)C5N3)C(OC3CC(O)CCCCC=CC3S1)C2(C)O,10000.0,10000.0
OC1CC(CBr)C2CC(C1)C21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,85.43728224937844,-7.387061952872319
CCOc1cccc(C2C3CC(O)C2C24OC32C2C=CC4C2)c1,87.62158252781644,-6.912814332538864
C(=COC1CC2CC1C13OC21C1C=CC3N1)CC1NC2CC34CC=CCC3(N4)C1S2,86.19294725258422,-7.76810505035584
C1=CCC23CC4SC(OC5CC6CC5C57OC65C5C=CC7N5)=C(CC1)C4C2O3,85.81828806398457,-6.667000009530653
C=C(N)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,83.61035406846284,-9.253027085674706
CCCOCc1ccccc1N1C2CC(O)C1C13OC21C1C=CC3C1,85.66915819616437,-4.449771871142776
C=C1C2CC(Oc3ccc(NCC)cc3)C1C13OC21C1C=CC3C1,84.80440092883242,-7.0142577295011
CC1C2CSC3(C=CC=CC3)C1(O)C(OC1CC3CC1C14OC31C1C=CC4N1)C2,86.77462629779677,-11.092172700698644
C=CC12C=CC(O1)C1(C=C)OC21C1C=C(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,85.02444911544862,-5.876445369282939
CCC1C2CC(OC=CCC34SC3(N)C3OC4C=C3S)C1C13OC21C1C=CC3S1,87.09979193173135,-7.44348771809891
CCCCc1ccccc1OC1CC2CC1C13OC21C1C=CC3N1C,86.65827245651768,-7.253236385051358
CC12SC1(CC=COC1CC3CC1C14OC31C1C=CC4N1)C1C=C(S)C2O1,83.4500347099397,-6.282363367179308
CC=C1C2CC(Oc3ccccc3-c3ccc(NC)cc3)C1C13OC21C1C=CC3C1,85.59498804577852,-9.307523064782144
CC1OC2CC=CCCC3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC(C2)C31,86.8987429654085,-7.111880558946431
CC1OC2CC=CCC3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC(C2)C31,84.61478251715052,-7.409561008439474
C=C1OC(CC=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3S1,88.36466504841425,-3.5802722970872924
CC12SC1(CC=COC1CC3CC1C14OC31C1C=CC4N1)C1CC(F)C2S1,88.08946234517332,-6.066797191218867
C=C1CC(=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3(C)S1,84.58414664913496,-4.833985272291369
C=CC(=C)C12C=CC3(CO1)OC32C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC(C)=N1,83.49430940885084,-13.0008245847842
C=C1C2CC(OCC=CCC(C)c3ccccc3CCC3CC4SC3C35CC43C3C4=CC5C3=CC4)C1C13OC21C1C=CC3C1,10000.0,10000.0
NCCC1CC23CC(CC=COC2=C(OC2CC4CC2C25OC42C2C=CC5N2)S3)O1,87.13305764572713,-10.52920963179367
C=CN1C2C=CC1C13OC21C1CC(OC2=C4CCC=CCC5OC(C)C4C5S2)C3C1,85.49477261886699,-6.085667509690307
SC1C(OC2CC3CC2C24OC32C2C=CC4N2)=C2CCC=CCC3CC1C2CCO3,10000.0,10000.0
CCCN1C2C=CC1C13OC21C1CC(Oc2ccccc2)C3C1,87.23964990767716,-6.128864574232099
OC1CC(CBr)C2CC3(CC=C(OC4CC5CC4C46OC54C4C=CC6N4)CN23)C1,84.75544257879434,-7.385586699452172
OC1CC(CBr)C2CC3(C=C(OC4CC5CC4C46OC54C4C=CC6N4)CN23)C1,86.76338284939726,-6.349562543735462
CC1COCC2C3CC14C(Br)=C(OC1CC5CC1C16OC51C1C=CC6N1)C=NC234,84.21060394151974,-8.19281455653879
C=CC(=C)C12C=CC3(CO1)OC32C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,86.0163106366819,-10.386071086516536
CC12C=CC(S1)C13COC(CC=CC=COC4CC5CC4C46OC54C4C=CC6N4)C21O3,84.94034349488858,-7.934329784126989
CCC1C2CC(OC=CCC34SC3(NC)C3OC4C=C3S)C1C13OC21C1C=CC3S1,88.9372015915849,-8.144705271129931
CCOC1CC2N(c3cccc(CC)c3)C1C13OC21C1C=CC3C1,85.18071880572431,-8.779952998457356
CNCSC1=CC2OC1C1(C)SC21C=COC1CC2CC1C13OC21C1C=CC3N1,86.27556233802738,-7.522032223519304
C=NC12C=CCC1C1SC2C(Br)N1CC=COC1CC2CC1C13OC21C1C=C(C)C3N1,86.16539684202812,-4.676078491170082
FC1=CC2SC1C1CC(CC=COC3CC4CC3C35OC43C3C=CC5N3)C2S1,85.0708970549122,-6.842955468412725
CC1CC(O)CC2CC1=CC21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,87.4458781314461,-6.434689895427926
CC12CC(CC=N1)C13OC21CC=CC3C=CC=COC1CC2CC1C13OC21C1C=CC3N1,86.92547584789644,-6.526879951620181
CCOc1ccccc1N1C2CC(OCC)C1C13OC21C1C=CC3C1,85.43751912240555,-8.11135902276557
CC1C2CC=CCCC3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC1C3CO2,88.43288625530097,-7.14576337239783
CC1=CCC2(C=C1)SCC1CC(OC3CC4CC3C35OC43C3C=CC5N3)C2(O)C1C,84.3740548284826,-9.10107515250754
OC1CC2CCC23CC=C(OC2CC4CC2C25OC42C2C=CC5N2)C(=N3)C1CBr,86.48597606396605,-6.555449998588395
COC1CC(Br)CC2CC1CC21CC=C(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,85.40521695047738,-7.120695391953171
CC1=C2C3(CO3)CC2(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C2OC12,86.16961963319484,-8.794063761381256
CNC1=CC2SC1C13OC21C1CC(OC=CCC24SC2(N)C2OC4C=C2S)C3C1,90.48698194230874,4.151374492238118
OC1=CC2NC1C13OC21C1CC(OC2=CCC4(Cl)SC5=CC=CCCCCCCC5OC25OC45O)C3C1,94.76325617365252,-2.689316905887218
CCSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=CC(C12)C12OC31C1CC2C1C,92.78653928911643,2.282334579523212
CCOc1cccc(N2C3CC(OCC)C2C24OC32C2C=CC4C2)c1,84.00211655658988,-8.6330205271217
CC=C1OC(=CCC=CC=CC=COC2CC3CC2C24OC32C2NC4C=C2C)C23OC12C1C=CC3(C)S1,86.8960884440895,-4.906538824062257
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25CC=CC42N5)C3C1,86.52158760203507,-2.5869327806458493
C=C1CC2CC3=C(SC=CCOC4C(O)C5CC4C46OC54C4C=CC6N4)C32CN1,92.56192475913214,-9.981500916187231
COC1C2CC(OC3CC4CSC5(C=CC=CC5)C3(O)O4)C1C13OC21C1C=CC3N1,81.81318545299393,-11.513956815599832
CC1CC(O)CC2CC13C(Br)=C(OC1CC4CC1C15OC41C1C=CC5N1)C=NC23,84.60641187568086,-7.571520680372557
COC12C(OC3CC4CC3C35OC43C3C=CC5N3)CC(CSC13C=CC=CC3)C2C,85.64884015667542,-10.383953155538778
CC12OC13OC1CC(O)CCCCC=CC=C1SC2CC=C3OC1CC2CC1C13OC21C1C=C(O)C3N1,83.41395857536908,-1.1057141046360677
CC1C(O)CC(CBr)C2CC13C=C(OC1CC4CC1C15OC41C1C=CC5N1)CN23,85.83009134082484,-6.976966631532069
C=C1C(=CC=COC2CC3CC2C24OC32C2C=CC4N2)COC2C1SC(C1CC3CC(O)C1O3)C2C,10000.0,10000.0
C=C(OCC)N1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)CC,87.55609102930093,-8.73611759744199
CC=CCC12SC1(CC=COC1CC3CC1C14OC31C1C=CC4N1)C1OC2C1S,81.9642597992515,-9.168120773818728
CC1=CC2NC1C13OC21C1CC(OC=CCN2C(Br)C4SC2C25CC=CCC42N5)C3C1,86.89996549824271,-4.308220002880175
C=CCC(=C)C12C=CC(O1)C1(C)OC21C1C=C(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,85.96324827952691,-7.021883469839641
CC1CC(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1(C)CON3C1,84.46236758288418,-7.513166250948526
CCC1C2SC3C(SC13C=COC1CC3CC1C14OC31C1(C3(C)C=C(C)C3)C=CC4N1)C2F,85.24611231634726,-4.427221791965134
C=CCCCCc1ccccc1OC1CC2CC1C13OC21C1C=CC3N1,85.17497618707532,-7.682048544676228
CC1C=CCC23SC12C1OC3C=C1SC=CC=COC1CC2CC1C13OC21C1NC3C=C1O,87.61742631344079,-1.15852631141925
CC1OC(=CCC=CC=CCC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1C=CC3(C)S1,87.56460411376207,-8.626248644674462
CCSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=C(C12)C12OC31C1=CCC2(C)C1,93.01087558742852,-1.58286739070029
CCC12SC1CC1C=C(SC=CC=COC3C(N)C4CC3C35OC43C3NC5C=C3O)C2O1,90.32454691473474,-11.495057104192057
C=C(OCC)C1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)CC,85.77895362777788,-7.869496731009302
C=C(CCl)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)CC=N1,82.80949669445664,-12.050522293167631
CN1C2C=CC1C13OC21C1CC(OCC=COC2=CC4CC2C2(C)C5CC=CC452)C3C1,83.58737807095481,-8.676124914395363
CC1=CC2NC1C13OC21C1CC3CC1OC=CCN1C(Br)C2SC1C13CC=CCC21N3,85.80891599941215,-5.294430371047844
COC1CC(Br)CC2C=C1CC21C=CC(OC2CC3CC2C24OC32C2C=CC4N2)=CC1,85.54441749650063,-6.473048292738471
CC12OC13OC1CC=CCCCCCC(O)C1SC2(Cl)C=C3OC1CC2CC1C13OC21C1C=C(O)C3N1,96.24801587176208,-0.9810612756534798
C=C(C=N)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)CCC=N1,86.56820301280817,-9.58031807156854
CC=C1OC(CC=COC2CC3CC2C24OC32C2C=CC4N2)C23CC4C=CC(S4)C12O3,84.0282579809879,-6.05066591776593
CC12C=CC(S1)C13OC21C(O)C3=CCCC=COC1CC2CC1C13OC21C1C=CC3N1,80.3649560754147,-7.433637157495482
C=C(C=CCC12SC1(N)C1OC2C=C1S)CC=COC1CC2CC1C13OC21C1C=C(O)C3S1,93.83794194569089,1.087980785289336
CC1OCCOCCC2N=CC21C12CCC3(C)CC3CC1=CC=CC=C2OC1CC2CC1C13OC21C1C=CC3N1,86.18304776757276,-9.821976128834368
CC=C1CC(CC=COC2CC3CC2C24OC32C2C=CC4N2)C23CC4C=CC(S4)C12O3,83.83442404360943,-8.216477115779487
C=CC1(Br)C2=C(OC3CC4CC3C35OC43C3C=CC5N3)C13CC2CC3OCC,83.2802372943444,-8.750976891493867
CC=CC=C(C=CC)C1(OC)CC(C)C2=CC3C=C(OC4CC5CC4C46OC54C4C=CC6N4)C231,89.20458378592258,-6.072930608647546
CCC1=C(C2CC3CC2C24OC32C2OC4C(O)=C2SC)C2C3C=CC2(C=C1)C1(O)C3C2=CCC1(C)C2,93.6271937901928,-3.0447624797213546
C=C(N)C12C=CC(O1)C1(C)OC21N1C2C=CC1C13OC21C1CC(OC2CC4N=CC=C42)C3C1,86.10956694287192,-6.157575916517624
CC1CC2(OCC=COC3CC4CC3C35OC43C3C=CC5N3)CC(O1)C1(C)CON2C1,88.7523872151371,-8.119845246666687
CCSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=C4C5(C)CC=C(C5)C(CO2)C143,94.99103986355362,5.416907910756093
CCC1C2SC3C(=C2F)SC31C=COC1CC2CC1C13OC21C1(C2(C)C=C(C)C2)C=CC3N1,87.57033335257371,-5.467482828241545
CCCOCc1ccc(N2C3CC(O)C2C24OC32C2C=CC4C2)cc1,87.20203755805166,-4.9477887538434535
CC(CC12CC1(C)C1SC2C=C1F)C1=CC2C=C(OC3CC4CC3C35OC43C3C=CC5N3)C12,84.20758552081098,-7.065392200277294
CC1CCCCCC=CC=C2SC3(Cl)C=CC=C(OC4CC5CC4C46OC54C4C=C(O)C6N4)C4(OC2C1)OC34C,92.31639194180076,0.5297050511599789
CC=C(C=CCC)C1(OC)CC(C)C2=CC3C=C(OC4CC5CC4C46OC54C4C=CC6N4)C231,86.5504034766465,-7.800830673783535
CC=C(N)C12C=CC(O1)C1(C)OC21C1CC(OC2CC3CC2C24OC32C2C=CC4N2)C=CC=N1,84.46276798553691,-11.966828291959388
CC=C1OC(=CCC=CCC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1C=CC3(C)S1,83.49802138321864,-9.243589394695816
C=C(OCCC)C1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)N,82.87322956539715,-8.27463941747468
OC1CC(CBr)C2CC(C1)C21CCC(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,82.99695652569115,-9.891039905416598
CN1CC(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1(C)C=CN3C1,86.98417111517502,-7.218150437030878
CC12OC13OC1CC(O)CCCCCC=CC1SC2(Cl)C=CC=C3OC1CC2CC1C13OC21C1C=C(O)C3N1,91.3535776217274,0.5614904748812335
OC1=CC2NC1C13OC21C1CC(OC2=CC=CC4(Cl)SC5C=CCCCCCC(O)CC5OC25OC45)C3C1,91.65937688858168,0.7361386848736041
C=C(OCC)C1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)O,83.02284962789412,-8.872038586074531
CC=C1OC(=CCC=CC=CCC=COC2CC3CC2C24OC32C2C=CC4C2)C23OC12CC=CC31CS1,84.210273174993,-4.344397435122535
C=C(OCC)C1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(Br)OC,82.18819060679786,-7.6119308010476
CC1=CC=CCC12SCC1CC(OC3CC4CC3C35OC43C3C=CC5N3)C2(O)C1C,82.23191675638161,-10.34325374988459
COC1C=C(C)C2SC13OC(CC=COC1CC4CC1C15OC41C1C=CC5N1C)CC(C)=C23,83.04366241098836,-7.668518828664995
CCC1C2CC(OC=CCC34SC3(N)C3OC4C(O)=C3S)C1C13OC21C1C=CC3S1,86.2778318922676,-8.014182363871551
C=C(CCl)C12CC3C=C1C(C)C2(C1C=C(OC2C(O)C4CC2C25OC42C2C=CC5N2)C=CC=N1)O3,89.33861935761308,-13.497604258168732
CC1CC(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1(C)CN3C=N1,86.8606069533987,-8.745225860658044
COC1(C)CC2C(C=C1O)C1SC(OC3CC4CC3C35OC43C3C=CC5N3)=C3CC=CCCOC2C31,88.00740904944055,-5.695332623708
CC1(C2C3=C(OC4CC5CC4C46OC54C4C=CC6N4)SC2CCCC=CCC3)CC2C=CC(CCO1)C2,83.25623275673681,-6.892690771147758
OC1=CC2NC1C13OC21C1CC(OC2=CC=CC4(Cl)SC5=CC=CCCCCCC(O)CC5OC25OC45)C3C1,94.5321509135808,-0.2706758202857499
CCC1=C(C2CC3CC2C24OC32C2OC4C(O)=C2SC)C2C3C=CC2(C=C1)C12OC31C1=CCC2(C)C1,90.73171182836424,-1.9091632445911972
C=C(OCC)C1CC2CC13C(OC1CC4CC1C15OC41C1C=CC5N1)=C2C3(N)OC,10000.0,10000.0
C=C(N)C1C2C=COC=CC(O2)C2(CC3CC(OC4CC5CC4C46OC54C4C=CC6N4)C=CC=N3)OC12,83.77371613175495,-8.899847743324493
OC1CC(CBr)C2CC(C1)C21CC(OC2CC3CC2C24OC32C2C=CC4N2)C=N1,86.70716206895273,-9.325159779109248
C=CCC(C)=C(C)C12C=CC(N1)C13OC21C1CC(OC=CC24SC5C(F)C(SC52)C4CC)C3C1,86.69838240865805,-3.731160419123532
CC1CC(CC=CC=COC2CC3CC2C24OC32C2C=CC4N2)C23OC12C1(C)C=C3CC=N1,86.56110568440047,-7.756017001925582
CCCOC1CC2N(c3ccccc3OCC)C1C13OC21C1C=CC3C1,83.39808181838988,-8.556023416679704
CCSC1=C(O)C2OC1C13OC21C1CC3CC1C1=CC=CC23C=CC4C5=CCC(C)(CC142)OC53,91.8721138782824,0.4117522964005087
CC1=CC2NC1C13OC21C1CC(OC2=CC=C(Cl)C4SC5C=CCCCCCC(O)CC5OC25OCC45)C3C1,86.20357371165412,-2.765224266291969
CC12OC13OC1CC(O)CCCCCC=CC=C1SC2(Cl)CC=C3OC1CC2CC1C13OC21C1C=C(O)C3N1,92.61228093372569,0.8296766974454319
CCC(C)(CF)C1SC2(C=CC=CC2)SC(O)CC1OC1CC2CC1C13OC21C1C=CC3N1,84.70210152605374,-10.017357661645391
CC=CC1=CC=CC(OC)CC2CC(OC3CC4CC3C35OC43C3C=CC5N3)=C3CC=C2C3O1,81.2439836401957,-10.474298157506992
